,id,url,tag,food,title,des,ing,img_src,token
1006,6848520,https://www.10000recipe.com/recipe/6848520,"밥/죽/떡,전체,소고기,삶기",캘리포니아롤,캘리포니아롤,"
                게맛살과 아보카도를 넣어 고소하고 부드러운 맛이 일품인 캘리포니아롤. 산뜻한 초밥과 크리미한 속재료가 부드럽게 어우러진다. 도톰하고 바삭한 김밥김을 사용하면 더욱 맛있다.                ","

[주재료]

김밥김                                                        
2 장



밥(공기)                                                        
2 개



아보카도                                                        
1/2 개


안심크랩                                                        6 개



[부재료]

마요네즈                                                        
2 큰술



식초                                                        
1 큰술



설탕                                                        
1/2 큰술



소금                                                        
1/4 큰술



후춧가루                                                        
1/4 큰술




[선택재료]
크레송                                                        30g


검은깨                                                        
큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2018/08/06/f05ec577104b85262107ff414c33c5ec.jpg,"['게맛살', '아보카도', '맛', '일품', '캘리포니아', '초밥', '크리미', '속', '김밥', '김', '사용', '장', '밥', '공기', '안심', '크랩', '부', '마요네즈', '술', '식초', '설탕', '소금', '후춧가루', '선택', '크레송', '검은깨']"
1007,6868118,https://www.10000recipe.com/recipe/6868118,"밥/죽/떡,전체,돼지고기,전체",스테이크덮밥,스테이크덮밥(스테키동),"
                스테이크가 땡기는날 
든든하게 밥과 함께먹을 고민하다 떠오른
스테이크덮밥!!
간단하고 넘나 맛있어서 종종 해먹는메뉴가되었어요                ","

[재료]

소고기                                                        
400g



밥                                                        
2그릇



양파                                                        
1/2개



쪽파                                                        
조금




[양념]

간장                                                        
4T



맛술                                                        
4T



설탕                                                        
3T



올리고당                                                        
1T



다진마늘                                                        
1T



물                                                        
5T



",https://recipe1.ezmember.co.kr/cache/recipe/2017/04/08/fd504097b0ff4b9958c2e59b5f9034911.jpg,"['스테이크', '날', '밥', '고민', '덮밥', '메뉴', '테', '키', '동', '소고기', '그릇', '양파', '쪽파', '조금', '간장', '맛술', '설탕', '올리고당', '마늘', '물']"
1008,6863510,https://www.10000recipe.com/recipe/6863510,"밥/죽/떡,전체,돼지고기,조림",돼지고기 장떡,"돼지고기 장떡, 청양고추 듬뿍넣은 돼지고기 매콤 장떡","
                돼지고기와 청양고추 넣은 술안주용 부침 입니다.                ","

[재료]

돼지고기 다짐육                                                        
200g



청양고추                                                        
5개



부침가루                                                        
4큰술



물                                                        
3/4종이컵



식용유                                                        
약간




[양념]

고추장                                                        
2+1/2숟가락



청양고추가루                                                        
1숟가락



맛술                                                        
1숟가락



맛소금                                                        
1꼬집



후추                                                        
5번톡톡



",https://recipe1.ezmember.co.kr/cache/recipe/2017/01/04/e2ce8e51bbf6bfd0e6ab464d7e07b7fd1.jpg,"['돼지고기', '청양', '고추', '술안주', '부침', '장떡', '매콤', '육', '가루', '술', '물', '종이컵', '식용유', '약간', '고추장', '맛술', '맛소금', '집', '후추', '번']"
1009,6844762,https://www.10000recipe.com/recipe/6844762,"밥/죽/떡,전체,돼지고기,무침",항정살덮밥,"항정살덮밥 황금레시피, 이젠 구워먹지 말고 맛있는 덮밥 만들어 먹어요 :D","
                삼겹살이나 항정살은 항상 구워서 먹었는데 
왠지 돼지기름때문에 맛있지만 걱정도 앞서고^^;?
좀 더 색다른 요리로 먹고 싶어서 만들게 된 항정상덮밥 레시피에요^^
","

[재료(2인기준)]

? 대파                                                        
1/3개



양파                                                        
1/2개



항정살                                                        
300g




[?양념(밥숟가락)]

?간장                                                        
3T



맛술                                                        
4T



물엿                                                        
4T



다진마늘                                                        
1T



굴소스                                                        
1T



식초                                                        
1T



물                                                        
6T



소금                                                        
조금



후추                                                        
조금



",https://recipe1.ezmember.co.kr/cache/recipe/2016/03/15/112bc6a82f181402ec407f8561ebff1e1.jpg,"['삼겹살', '항정살', '돼지기름', '때문', '걱정', '항정', '덮밥', '황금', '인', '기준', '대파', '양파', '밥숟가락', '간장', '맛술', '물엿', '마늘', '굴', '소스', '식초', '물', '소금', '후추', '조금']"
1010,6959801,https://www.10000recipe.com/recipe/6959801,"밥/죽/떡,전체,돼지고기,삶기",양배추롤,경기도농업기술원 참드림쌀로 대패삼겹 양배추롤 만들었어요 :),"
                오늘은 2021년 6월의 첫 월요일인데요~ 
그만큼 맛있는 저녁을 먹어야 해요!ㅋㅋㅋ 
그래서 알려드릴 레시피~ 
간단하면서도 영양까지 함께 챙길 수 있는 
대패삼겹 양배추롤이예요! ^^ 
경기도농업기술원 
참드림쌀로 만들어 더욱 맛있답니다~ 
고기와 양배추로 롤 만들기 ♥ 
우리 함께 찍먹 소스도 만들어요 :)                 ","

[재료]

경기미 참드림 쌀                                                        
2공기



대패삼겹살                                                        
15줄



양배추                                                        
1/6개



된장                                                        
2큰술



매실액                                                        
2큰술



참기름                                                        
1큰술



초고추장                                                        
2큰술



배추김치                                                        
적당량



참깨                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2021/06/07/ccea440b634b65738709f6eefc578c2c1.jpg,"['월요일', '저녁', '영양', '대패', '삼', '겹', '양배추', '이', '경기도', '농업', '기술원', '쌀', '고기', '롤', '먹', '소스', '경기', '미', '공기', '삼겹살', '줄', '된장', '술', '매실', '액', '참기름', '초고추장', '배추김치', '당량', '참깨', '약간']"
1011,6938919,https://www.10000recipe.com/recipe/6938919,"밥/죽/떡,전체,돼지고기,굽기",순대국밥,"[순대국밥] 순댓국, 집에서 저렴하고 간편하게 먹어요! 순대국밥 레시피","
                술을 마셨으면 해장을 하는 것이 인지상정... (바로 앞에 아케다시도후 안주 레시피 올리곸ㅋㅋㅋㅋㅋ) 저 요새 순댓국에 푹 빠졌어요. 순대국밥 정말 너무나 맛있는 것 같아요... 지난번에는 정식으로 다대기까지 만들어서 순대국밥을 준비했는데, 이번에는 1인용으로 간편하게, 불필요한 과정 다 생략하고 한번 만들어보았습니다.                ","

[재료]

사골육수                                                        
500그람



순대                                                        
400그람



소금                                                        
톡톡톡



파                                                        
4센티 정도



청양고추                                                        
1개



새우젓                                                        
1작은술



들깨가루                                                        
1큰술



후추                                                        
톡톡톡



",https://recipe1.ezmember.co.kr/cache/recipe/2020/08/11/86ac2224b17486313e106542fb24388d1.jpg,"['술', '해장', '것', '인지상정', '앞', '후', '안주', '요새', '순댓국', '순대', '국밥', '지난번', '정식', '다대기', '준비', '인용', '필요', '과정', '생략', '번', '집', '사골', '육수', '소금', '파', '센티', '정도', '청양', '고추', '새우젓', '들깨', '가루', '후추']"
1012,6899874,https://www.10000recipe.com/recipe/6899874,"밥/죽/떡,전체,닭고기,전체",삼겹살덮밥,업그레이드 삼겹살덮밥,"
                지난번 삼겹살덮밥을 업그레이드. 계란노른자의 고소함과 고급짐을 더했어요~ 취향에 따라 깻잎채를 올리면 향이 굿~~                ","

[재료]

삼겹살                                                        
300g



양파                                                        
1개



양배추                                                        
1/6통



계란                                                        
2개




[양념]

간장                                                        
3T



물엿                                                        
3T



다진마늘                                                        
1T



후추                                                        
조금



소금                                                        
조금



",https://recipe1.ezmember.co.kr/cache/recipe/2018/11/10/4062272ccd376327e1c659cfccce43e31.jpg,"['지난번', '삼겹살', '덮밥', '업그레이드', '계란', '노른자', '고급', '짐', '취향', '깻잎', '채', '향', '굿', '양파', '양배추', '통', '간장', '물엿', '마늘', '후추', '소금', '조금']"
1013,6867306,https://www.10000recipe.com/recipe/6867306,"밥/죽/떡,전체,닭고기,볶음",치즈밥,부드럽고 먹기 좋은 닭다리살 치즈밥,"
                부드럽고 먹기 좋은 닭다리살! 집에서도 레스토랑 따라해볼까요? 집에 있는 갖가지 양념을 넣고 맛있게 볶아 치즈까지 올려서 푸짐한 한끼 만들어봤어요                 ","

[재료]

닭다리살                                                        
250g



밥                                                        
210g



피자치즈                                                        
양껏



양파                                                        
1/2개



파                                                        
1대




[양념]

간장                                                        
2.5T



올리고당                                                        
1T



맛술                                                        
1T



참기름                                                        
0.5T



케찹                                                        
0.5T



고추장                                                        
1T



다진마늘                                                        
0.5T



후추                                                        
조금



",https://recipe1.ezmember.co.kr/cache/recipe/2017/03/23/ee2687e1f51b7fad5084dd447b13d5c91.jpg,"['닭다리', '살', '집', '레스토랑', '갖가지', '치즈', '끼', '밥', '피자', '양파', '파', '대', '간장', '올리고당', '맛술', '참기름', '고추장', '마늘', '후추', '조금']"
1014,6883242,https://www.10000recipe.com/recipe/6883242,"밥/죽/떡,전체,닭고기,조림",닭안심 야채 밥전~*,닭안심 야채 밥전~*,"
                냉장고속 있는 야채들로~ 초간단 밥전                ","

[재료]

닭안심                                                        
취향껏



애호박                                                        




양파                                                        




대파                                                        
적당량



계란                                                        
2



밥 작은                                                        
1인분량




[양념]

소금                                                        
2꼬집



후추                                                        
톡톡



카놀라유                                                        




",https://recipe1.ezmember.co.kr/cache/recipe/2018/02/01/5364caecaa564d9a946b006c880b4d911.jpg,"['냉장고', '속', '야채', '밥', '전', '닭', '안심', '취향', '애호박', '양파', '대파', '당량', '계란', '인', '분량', '소금', '집', '후추']"
1015,6885674,https://www.10000recipe.com/recipe/6885674,"밥/죽/떡,전체,닭고기,무침",치킨덮밥,남은 치킨 간장덮밥.,"
                치킨을 먹으면 항상 남아서ㅠ
다음날 그냥 먹으면 맛이 없고~
그래서 탄생시킨 치킨 간장 덮밥!                ","

[재료]

남은치킨                                                        
4~5조각



양파                                                        
1개



파                                                        
1/3대



달걀                                                        
2개




[양념]

진간장                                                        
1/2컵



물                                                        
1/2컵



올리고당                                                        
2T



설탕                                                        
1T



맛술                                                        
1T



굴소스                                                        
1T



",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/02/d55f6b74c054be763263ed64e64d65e11.jpg,"['치킨', '다음', '날', '맛', '탄생', '간장', '덮밥', '조각', '양파', '파', '대', '달걀', '진간장', '컵', '물', '올리고당', '설탕', '맛술', '굴', '소스']"
1016,6947712,https://www.10000recipe.com/recipe/6947712,"밥/죽/떡,전체,닭고기,삶기",부드러운 닭찜.,닭을 푸욱 익혀서 만든 부드러운 닭찜.,"
                어린이부터 노약자까지 맛있게 먹을 수 있는 닭찜.
저만의 레시피로 한번 만들어봤는데 부드럽고 먹기편해서
유아들도 어르신들도 한끼 식사로도 충분합니다.                ","

[재료]

닭                                                        
700g



대파                                                        
1대



양파                                                        
1/2개


펜넬                                                        100g


감자                                                        
1개



당근                                                        
80ㅎ



물에 불린당면                                                        
300그람



식용유                                                        
2큰술



진간장                                                        
1큰술




[닭찜소스]

닭 삶은 육수                                                        
3컵



다진 마늘                                                        
1큰술



진간장                                                        
2큰술



청주                                                        
2큰술



소금                                                        
1/2큰술



올리고당                                                        
1큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2020/12/06/4bdb723fe919a5cd8280f6952e3bd7691.jpg,"['어린이', '노약자', '닭찜', '저', '유아', '어르신', '끼', '식사', '닭', '대파', '대', '양파', '펜', '감자', '당근', '물', '당면', '식용유', '술', '진간장', '소스', '육수', '컵', '마늘', '청주', '소금', '올리고당']"
1017,6945737,https://www.10000recipe.com/recipe/6945737,"밥/죽/떡,전체,닭고기,굽기",백종원 닭백숙 만드는 법,백종원 닭백숙 만드는 법 닭죽 맛있게 만들기,"
                백종원 닭백숙 양념장 만들어서 먹으니 넘 맛있네요. ^^
아이들도 잘먹고 어른들도 맛있게 먹은 백종워 닭백숙 레시피
추천 드려봅니다. ^^                ","

[재료]

닭                                                        
1마리



대파                                                        
2대



마늘                                                        
10알



양파                                                        
2개



물                                                        
3L



부추                                                        
1줌




[양념장]

굵은 고추가루                                                        
1큰술



뜨거운물                                                        
1큰술



다진마늘                                                        
1/2작은술



연겨자                                                        
1/3작은술



진간장                                                        
2큰술



식초                                                        
1큰술



설탕                                                        
1/2작은술




[닭죽 재료]

찹쌀                                                        
1컵반



참기름                                                        
4큰술



애호박                                                        
조금



당근                                                        
조금



",https://recipe1.ezmember.co.kr/cache/recipe/2020/11/05/caeef8854c14c6e2c66ae2adc18c81c41.jpg,"['백종원', '닭백숙', '양념장', '아이', '어른', '백종', '워', '추천', '닭죽', '닭', '마리', '대파', '대', '마늘', '알', '양파', '물', '부추', '줌', '고추', '가루', '술', '연', '겨자', '진간장', '식초', '설탕', '찹쌀', '컵', '반', '참기름', '애호박', '당근', '조금']"
1018,6925672,https://www.10000recipe.com/recipe/6925672,"밥/죽/떡,전체,채소류,전체",마요덮밥,닭가슴살로 초간단 불닭마요덮밥 만들기♥ (마요네즈 가늘게 짜는 꿀팁),"
                닭가슴살을 매콤하고 달짝지근하게 불닭으로 만들어서 덮밥을 만들어봤어요! 완전 간단해서 우리집 댕댕이도 만들 수 있을 거 같아요~♥
소스통 없이 마요네즈를 가늘고 예쁘게 짜는 꿀팁도 놓치지 마세요!
그럼 늘 맛있는 음식 드시고 건강하세요 :D                ","

[재료]

닭가슴살                                                        
200g



밥                                                        
1인분



계란                                                        
2~3개



마요네즈                                                        
적당히



김가루                                                        
약간




[양념장 재료]

간장                                                        
1.5숟깔



다진마늘                                                        
1/2숟깔



올리고당                                                        
1숟깔



굴소스                                                        
1/2숟깔



미림                                                        
1숟깔



설탕                                                        
1숟깔



고춧가루                                                        
2숟깔



청양고추                                                        
1개



",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/29/9d8183625804bcdab2bae5852e44971e1.jpg,"['닭', '가슴살', '불닭', '덮밥', '집', '댕댕이', '거', '소스', '마요네즈', '꿀', '팁', '음식', '건강', '마요', '밥', '인분', '계란', '김', '가루', '약간', '양념장', '간장', '마늘', '올리고당', '미림', '설탕', '고춧가루', '청양', '고추']"
1019,6881286,https://www.10000recipe.com/recipe/6881286,"밥/죽/떡,전체,채소류,볶음",호박덮밥,애호박 덮밥 혼밥으로 딱 좋아~,"
                오늘은 반찬 하기 참 귀찮던 날...

퇴근하고 돌아온 남편을 위한 혼밥 메뉴로
애호박 덥밥을 만들어 준다

간단하지만 매콤한게 참 맛있고 다른 반찬이
전혀 필요 없는 메뉴이다

애호박 덮밥 한 그릇을 어찌나 잘 먹던지
보는 나도 침이 꼴깍~^^                ","

[재료]

애호박                                                        
1개



양파                                                        
1/2개



굴소스                                                        
1큰술



고춧가루                                                        
1큰술



다진마늘                                                        
1t



참기름                                                        




식용유                                                        




달걀                                                        




",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/22/56993edf12428d8e63e6139e341fc6ae1.jpg,"['반찬', '날', '퇴근', '남편', '혼', '밥', '메뉴', '애호박', '덥', '게', '필요', '덮밥', '그릇', '나', '침', '양파', '굴', '소스', '술', '고춧가루', '마늘', '참기름', '식용유', '달걀']"
1020,6828931,https://www.10000recipe.com/recipe/6828931,"밥/죽/떡,전체,채소류,무침",가지덮밥,일본풍 가지덮밥,"
                가지를 구워서 간장소스에 졸인 가지덮밥 만들기                ","

[재료]

가지                                                        
1개(약 24cm)




[양념]

간장                                                        
1T



설탕                                                        
1T



청주                                                        
1T



미림                                                        
1T



물                                                        
1T



",https://recipe1.ezmember.co.kr/cache/recipe/2015/06/15/58e91146070dace05c5a8cae64a352961.jpg,"['가지', '간장', '소스', '덮밥', '일본풍', '설탕', '청주', '미림', '물']"
1021,6866866,https://www.10000recipe.com/recipe/6866866,"밥/죽/떡,전체,채소류,찜",샹큼한 오이 롤 크래미 초밥,샹큼한 오이 롤 크래미 초밥~*,"
                홀스래디쉬 소스가 들어가 맛을 더해 주네요                ","

[재료]

오이                                                        
1개



크래미                                                        
4개



작은 양파                                                        
1/2개



마요네즈                                                        
3큰술



머스타드                                                        
1/2큰술



홀스래디쉬소스                                                        
1큰술



올리고당                                                        
조금



검은통깨(밥에)                                                        
솔솔



통깨(크래미에)                                                        
솔솔




[밥양념]

올리고당                                                        
1티스푼



식초                                                        
1티스푼



밥                                                        
1/2공기



",https://recipe1.ezmember.co.kr/cache/recipe/2017/03/15/a15dc50995b8a2ee6115d442d0bb4e641.jpg,"['홀스', '래', '디쉬', '소스', '맛', '샹', '오', '이', '롤', '래미', '초밥', '오이', '양파', '마요네즈', '술', '스타드', '올리고당', '통깨', '밥', '티스푼', '식초', '공기']"
1022,6846362,https://www.10000recipe.com/recipe/6846362,"밥/죽/떡,전체,채소류,굽기","양배추,케일쌈밥&두부견과류쌈장","양배추,케일쌈밥&두부견과류쌈장","
                건강을 생각하는 기특한 도시락 메뉴 쌈밥이에요,,
곁들이는 쌈장은 짜지 않고, 견과류를 추가해서 더더 고소해요~
착한 도시락 들고 피크닉가요~^ㅡ^                ","

[양배추,케일쌈밥 재료]

양배추                                                        
8장



케일                                                        
8장



공기밥                                                        
3그릇



소금                                                        
1작은술




[두부견과류쌈장 재료]

두부                                                        
1/4개



볶은 호두                                                        
30g



된장                                                        
3큰술



고추장                                                        
1큰술



다진마늘                                                        
1큰술



다진파                                                        
2큰술



올리고당                                                        
1큰술



참기름                                                        
1큰술



통깨                                                        
1/2큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2016/04/12/ca4ca596bd67ad63ddf444491fec18281.jpg,"['건강', '생각', '도시락', '메뉴', '쌈밥', '쌈장', '견과', '추가', '피크닉', '가요', '양배추', '케일', '부견', '과류', '장', '공기', '밥', '그릇', '소금', '술', '두부', '호두', '된장', '고추장', '마늘', '진파', '올리고당', '참기름', '통깨']"
1023,6939292,https://www.10000recipe.com/recipe/6939292,"밥/죽/떡,전체,해물류,전체",감자떡,(감자요리)쫀득쫀득 감자떡 만들기 영양간식레시피,"
                ?요즘 감자가 아주 맛있을 때죠~
삶아 먹고, 볶아 먹고, 튀겨 먹고 감자로 할 수 있는 요리가 참 많은데요
오늘은 특별하게 손이 조금 많이 가지만 쫀득쫀득한 감자전을 만들어볼까 해요 
쫀득한 식감이 입에 착착 달라 붙는 맛이랄까요(?)
간식으로도 좋고 맥주 안주로도 그만입니닷!
요거 넉넉히 만들어서 냉장고에 넣어두고 
전자레인지에 살짝 돌려 먹어도 너무 맛있더라구요
감자 한뭉치 사면 반은 싹 나서 버리기 일쑤잖아요
매일 감자 반찬만 먹기 질리고 감자전은 식상하고 요럴때 감자떡 만들어보세요 
감자의 색다른 맛이랍니다!
쫀득쫀득한 감자전 맛있게 만들어보아요~


","

[재료]

감자 중간크기                                                        
4개



모짜렐라 치즈                                                        
140g



우유                                                        
50ml



감자 전분가루                                                        
1컵



소금                                                        
1꼬집




[간장 소스]

간장                                                        
2큰술



올리고당                                                        
2큰술



물                                                        
2큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2020/08/15/bd0a996ba1a99287d99d4eb2618e66411.jpg,"['요즘', '감자', '특별', '손', '감자전', '식감', '맛', '간식', '맥주', '안주', '요거', '냉장고', '전자레인지', '뭉치', '사면', '반', '일쑤', '반찬', '식상', '감자떡', '영양', '중간', '크기', '모', '렐라', '치즈', '우유', '전분가', '컵', '소금', '집', '간장', '소스', '술', '올리고당', '물']"
1024,6917064,https://www.10000recipe.com/recipe/6917064,"밥/죽/떡,전체,해물류,조림",암예방레시피 깻잎 새우 삼각밥,암예방레시피 깻잎 새우 삼각밥,"
                향긋한 깻잎과 감칠맛 나는 새우로 깻잎 새우 삼각밥을 만들어 봤습니다.야외용 도시락을 싸도 좋습니다.
김밥 싸는것 보다 간단하고 하나씩 들고 먹으면 간편해서 좋습니다.
청양고추를 빼고 요리하면 아이들도 좋아하는 맛입니다.
*참고로 저염 맛간장 레시피입니다. @6916888 
","

[재료]

손질한 새우                                                        
8마리



깻잎                                                        
8장



밥                                                        
1/2공기



다진당근                                                        
3큰술



다진대파                                                        
1큰술



다진청양고추                                                        
1큰술



밀가루                                                        
2큰술



달걀                                                        
2개



포도씨유                                                        
2큰술




[양념]

저염 맛간장                                                        
1큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2019/08/06/511c2911497dff95c5126726bfec74751.jpg,"['깻잎', '감칠맛', '나', '새우', '삼각', '밥', '외용', '도시락', '김밥', '것', '하나', '청양', '고추', '아이', '맛', '참고', '염', '간장', '암', '예방', '손질', '마리', '장', '공기', '당근', '술', '대파', '밀가루', '달걀', '포도', '씨']"
1025,6922644,https://www.10000recipe.com/recipe/6922644,"밥/죽/떡,전체,해물류,무침",장어덮밥,간단하게 집에서 민물장어덮밥 만들자!,"
                안녕하세요 푸드몬입니다. 노량진에서 민물장어를 잡아 
장어덮밥을 만들어 보았습니다. 누구나 쉽게 만들수 있는 장어덮밥 같이 보러가시죠 ♥                ","

[주재료]

민물 장어                                                        
1마리



쪽파                                                        
1뿌리



달걀                                                        
2개



생강                                                        
조금




[양념재료]

진간장                                                        
5큰술



물                                                        
200ml



올리고당                                                        
4큰술



미림                                                        
4큰술



다시마                                                        
3~5장



생강                                                        
1줌



청양고추                                                        
3개



",https://recipe1.ezmember.co.kr/cache/recipe/2019/11/25/9c19c0a0774b76f23b3a7e5bcfe90bd81.jpg,"['푸드', '노량진', '민물', '장어', '덮밥', '누구', '집', '마리', '쪽파', '뿌리', '달걀', '생강', '조금', '진간장', '술', '물', '올리고당', '미림', '다시마', '장', '줌', '청양', '고추']"
1026,6947745,https://www.10000recipe.com/recipe/6947745,"밥/죽/떡,전체,해물류,찜",꼬막비빔밥,꼬막비빔밥 ~ 사 먹는것 보다 더 맛있게,"
                꼬막비빔밥 ~요대로만 만들어 보세요 
집에서 만든게 훨씬 더 맛있게 드실 수 있답니다. 
밥도둑이 따로 없네요. 진짜 넘 맛있어요                 ","

[재료]

꼬막                                                        
1kg



쪽파                                                        
5개



풋고추                                                        
3개



홍고추                                                        
1개



소금                                                        
2큰술



식초                                                        
2큰술




[양념]

진간장                                                        
4큰술



고추가루                                                        
3~4큰술



매실액                                                        
2큰술



맛술                                                        
2큰술



꼬막 삶은물                                                        
2큰술



다진마늘                                                        
1큰술



참기름                                                        
듬뿍



통깨                                                        
듬뿍



",https://recipe1.ezmember.co.kr/cache/recipe/2020/12/07/e6beff0a197c8d0e1201f1511cc5674a1.jpg,"['꼬막', '비빔밥', '요대', '집', '게', '밥도둑', '것', '쪽파', '풋고추', '홍고추', '소금', '술', '식초', '진간장', '고추', '가루', '매실', '액', '맛술', '물', '마늘', '참기름', '통깨']"
1027,6914966,https://www.10000recipe.com/recipe/6914966,"밥/죽/떡,전체,해물류,삶기",여름보양식 전복솥밥 레시피,여름보양식 전복솥밥 레시피,"
                여름철 보양식에 딱맞는 전복으로
솥밥해서 따뜻한 한끼 즐겨봤어요!                ","

[재료]

전복                                                        




불린쌀                                                        




쪽파                                                        




통깨                                                        





[양념]

참기름                                                        




소금                                                        




미림                                                        




간장                                                        




",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/30/5219874fd0ba07832804e78e3c2ca5b91.jpg,"['여름철', '보', '양식', '전복', '솥', '밥', '끼', '여름', '보양', '식', '쌀', '쪽파', '통깨', '참기름', '소금', '미림', '간장']"
1028,6935934,https://www.10000recipe.com/recipe/6935934,"밥/죽/떡,전체,해물류,굽기",연어메밀김밥,여름에 연어를 즐기는 방법! 밥없는김밥 ! 연어메밀김밥 ♥,"
                생연어를 넣어 메밀국수에 말아 넣은 김밥레시피! 
연어덕후들이 진정 좋아할 여름에 연어를 즐기는 방법! 
연어를 싫어하는 사람도 먹을 수 있는신박한 레시피!!!! 
세상의모든레시피 만개의레시피                 ","

[필수 재료]

메밀면                                                        
1+1/2인분



김밥용 김                                                        
2장



연어                                                        
250g



달걀                                                        
2개



아보카도                                                        
1/2개



간장                                                        
2숟가락



참기름                                                        
1숟가락



소금                                                        
1숟가락



식용유                                                        
약간




[소스 재료]

간장                                                        
2숟가락



맛술                                                        
1숟가락



고추냉이                                                        
적당량



",https://recipe1.ezmember.co.kr/cache/recipe/2020/07/06/3edc724e023f2f83d6ecd5ed12900ecf1.jpg,"['연어', '메밀국수', '김밥', '덕', '후', '여름', '방법', '사람', '신박', '밥', '메밀', '필수', '면', '인분', '김', '장', '달걀', '아보카도', '간장', '참기름', '소금', '식용유', '약간', '소스', '맛술', '고추냉이', '당량']"
1029,6972333,https://www.10000recipe.com/recipe/6972333,"밥/죽/떡,전체,달걀/유제품,전체",오차즈케,"3단계로 만드는 초간단 연어 오챠즈케(속풀이용, 아침식사로 굳)","
                이 요리는 오챠즈케와 연어를 좋아해서 합쳐 만들어 본 요리입니다.                ","

[재료]

식용유                                                        
약간



연어                                                        
100g



녹차 티백                                                        
1개



쯔유                                                        
1스푼



후리카케                                                        
1봉



",https://recipe1.ezmember.co.kr/cache/recipe/2022/01/08/eeb59cf5821f71058b5e2b1af703c2dc1.jpg,"['오챠', '즈', '케', '연어', '단계', '속풀이', '아침', '식사', '굳', '식용유', '녹차', '티백', '유', '스푼', '후리카케', '봉']"
1030,6839363,https://www.10000recipe.com/recipe/6839363,"밥/죽/떡,전체,달걀/유제품,볶음",계란덮밥,게살 텐신항:중국식?일본식? 어쨌든 초간단! 계란덮밥,"
                중국엔 없고 일본에만 있는 중국풍일본요리인 텐신항을
만들었어요, 계란덮밥에 소스를 뿌려내는 한그릇요리인데 이름에 비해 만드는 법은 초간단이라서 아침식사로도 추천할 만한 음식이랍니다                ","

[재료]

밥                                                        
1공기



물                                                        
200ml



양조간장                                                        
1큰술



스톡이나 굴소스                                                        
1/3큰술



맛술                                                        
1큰술



전분                                                        
1큰술



식초                                                        
1큰술



계란                                                        
2개



크래미맛살                                                        
3~4개



다진파                                                        
약간



소금                                                        
약간



식용유                                                        
약간



",https://recipe1.ezmember.co.kr/cache/recipe/2015/12/08/4c0e6eef4d85dde6b34a5d1228cd09961.jpg,"['중국', '일본', '풍', '텐', '신항', '계란덮밥', '소스', '그릇', '이름', '간단', '아침', '식사', '추천', '음식', '게살', '중국식', '일본식', '밥', '공기', '물', '양조간장', '술', '스톡', '굴', '맛술', '전분', '식초', '계란', '래미', '맛살', '진파', '소금', '식용유', '약간']"
1031,6892728,https://www.10000recipe.com/recipe/6892728,"밥/죽/떡,전체,달걀/유제품,부침",소보로덮밥,간단한 한끼식사ㅡ 삼색소보로덮밥,"
                저희집 아이들이 잘먹어서 가끔씩 만들어먹어요 더운 여름에 간단히 뚝딱 만들어드세요^^                ","

[재료]

신김치                                                        
1밥그릇



계란                                                        
2개



통조림햄                                                        
200g



양파                                                        
1/2개




[양념]

식용유                                                        
1T



올리고당                                                        
2T



참기름                                                        
1T



소금                                                        
1꼬집



깨소금                                                        
적당량



",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/18/50012e62f8ef8e7f468536d4611926941.jpg,"['저희', '집', '아이', '여름', '끼', '식사', '삼', '색소', '보로', '덮밥', '김치', '밥그릇', '계란', '통조림', '햄', '양파', '식용유', '올리고당', '참기름', '소금', '깨소금', '당량']"
1032,6926412,https://www.10000recipe.com/recipe/6926412,"밥/죽/떡,전체,달걀/유제품,조림",계란덮밥,초간단 계란요리 : 일본식 계란덮밥 텐신항,"
                오늘은 정말 간단하게 만들수 있는 일본식 계란덮밥
텐신항 이라는 요리를 만들어봤습니다.
이게 일본식 중화요리라고 해서 아마 낯선 분들이 많을텐데요.
부드러운 달걀과 새콤달콤한 소스가 은근 잘어울리더라구요.
재료도 계란과 크래미만 있으면 누구나 쉽게 만들 수 있으니깐요. 
꼭 따라서 만들어보세요!
","

[재료]

계란                                                        
2개



크래미                                                        
3개



대파                                                        




전분물                                                        
3큰술




[소스]

물                                                        
1/2컵



설탕                                                        
1큰술



간장                                                        
1큰술



식초                                                        
1큰술



맛술                                                        
1큰술



굴소스                                                        
1큰술



",https://recipe1.ezmember.co.kr/cache/recipe/2020/02/11/35cad66358a7b7540fb9ea2ef084e2dc1.jpg,"['일본식', '계란덮밥', '텐', '신항', '이게', '중화요리', '분', '텐데요', '달걀', '소스', '은근', '계란', '래미', '누구', '대파', '전분', '물', '술', '컵', '설탕', '간장', '식초', '맛술', '굴']"
